STS/STS1.epd
18, 8916, 5575
19, 3675, 1262
20, 4003, 1970
21, 6666, 3865
22, 4857, 2964
23, 3298, 1870
24, 4113, 1343
25, 4845, 1648
26, 5240, 1776
27, 5028, 2048
28, 4517, 1851
29, 8285, 5434
30, 2813, 335
31, 4818, 1750
32, 2831, 519
33, 2158, 225
34, 4629, 1124
35, 2615, 1055
36, 4647, 2812
37, 5416, 2562
38, 2126, 639
39, 6333, 1907
40, 7790, 2226
41, 2286, 284
42, 5071, 2068
43, 4555, 2096
44, 2987, 1929
45, 4569, 2352
46, 5198, 2516
47, 5831, 1731
48, 3549, 1912
49, 6513, 2606
50, 3181, 1147
51, 1597, 464
52, 3013, 693
53, 4112, 1862
54, 3243, 1243
55, 4501, 1695
56, 4506, 2331
57, 7360, 1616
58, 3935, 915
59, 6767, 2419
60, 2491, 530
61, 6012, 3081
62, 2866, 1393
63, 5919, 1842
64, 3499, 836
65, 6660, 2592
66, 7015, 2572
67, 3275, 1819
68, 989, 251
69, 5178, 1561
70, 6481, 1196
71, 6734, 1505
72, 5476, 2089
73, 2544, 821
74, 2801, 668
75, 6372, 3810
76, 6216, 1749
77, 2689, 1224
78, 4663, 1184
79, 3039, 1020
80, 2326, 854
81, 5949, 2772
82, 4961, 2984
83, 4272, 784
84, 5114, 1914
85, 4960, 1255
86, 3054, 946
87, 2599, 437
88, 4244, 2124
89, 5392, 1957
90, 1844, 232
91, 4572, 1365
92, 2596, 460
93, 2364, 257
94, 3863, 1598
95, 3124, 1061
96, 2031, 382
97, 4653, 2790
98, 4455, 1783
99, 7104, 1418
>>(Avg Hits): (4260, 1619)
STS/STS12.epd
0, 1955, 651
1, 2589, 844
2, 2139, 166
3, 3702, 1649
4, 1722, 215
5, 1551, 292
6, 4677, 1977
7, 1671, 391
8, 4208, 2094
9, 1100, 172
10, 7561, 4840
11, 3432, 888
12, 3545, 1985
13, 1035, 183
14, 3017, 1190
15, 3984, 1905
16, 1373, 326
17, 2253, 207
18, 3799, 1975
19, 1928, 392
20, 3889, 1447
21, 4081, 2340
22, 1823, 281
23, 2597, 1103
24, 4320, 2684
25, 1246, 199
26, 4119, 1735
27, 3456, 850
28, 2649, 353
29, 3930, 567
30, 3603, 1753
31, 4011, 1992
32, 2511, 280
33, 5795, 3468
34, 2111, 287
35, 5455, 2740
36, 9424, 6518
37, 3332, 1425
38, 8003, 5709
39, 2243, 506
40, 3904, 1832
41, 3181, 1503
42, 1789, 247
43, 3883, 1573
44, 3336, 1724
45, 3577, 1678
46, 2297, 231
47, 1784, 216
48, 3327, 411
49, 6242, 1499
50, 1376, 268
51, 1273, 159
52, 1786, 140
53, 2293, 102
54, 2667, 630
55, 2236, 793
56, 2684, 811
57, 2055, 311
58, 6020, 4013
59, 3975, 2006
60, 1864, 276
61, 4828, 1866
62, 4817, 2332
63, 6316, 2614
64, 5590, 2235
65, 2122, 1094
66, 5170, 2422
67, 4963, 1539
68, 4737, 628
69, 4295, 2610
70, 4745, 2354
71, 1171, 189
72, 4041, 1812
73, 1858, 246
74, 3104, 1302
75, 2849, 699
76, 5150, 2750
77, 1618, 351
78, 1953, 293
79, 8048, 5506
80, 2469, 222
